customer_id,age,credit_score,annual_income,debt_to_income,loan_amount,loan_term_months,employment_years,num_credit_accounts,num_late_payments,num_inquiries_6m,utilization_rate,has_mortgage,has_auto_loan,account_age_months,loan_purpose,employment_status,region,loan_to_income,monthly_payment_est,payment_to_income,risk_exposure,payment_history_score,credit_mix_score,inquiry_penalty,stability_score,composite_risk_score,credit_score_band,defaulted
FIN_014864,73,358,102387,0.1903,4584,60,1,1,0,0,0.6506,0,0,90,Business,Employed,Southwest,0.0448,76.4,0.009,872.34,1.0,0.1,0.0,0.265,0.6035,Very Poor,0
FIN_014865,69,710,45035,0.2482,14238,48,5,2,0,0,0.1561,1,0,205,Medical,Employed,Midwest,0.3162,296.62,0.079,3533.87,1.0,0.2,0.0,0.8,0.8429,Good,0
FIN_014866,61,360,51108,0.4416,10116,48,8,9,0,1,0.3864,0,0,103,Home Improvement,Employed,Northeast,0.1979,210.75,0.0495,4467.23,1.0,0.9,0.2,0.5775,0.6146,Very Poor,0
FIN_014867,72,766,24784,0.4546,4935,84,7,18,2,1,0.1429,1,1,78,Medical,Employed,Southwest,0.1991,58.75,0.0284,2243.45,0.3333,1.0,0.2,0.775,0.6753,Very Good,0
FIN_014868,33,378,50418,0.3338,22530,48,4,13,0,1,0.5793,0,1,92,Home Improvement,Employed,Midwest,0.4469,469.38,0.1117,7520.51,1.0,1.0,0.2,0.39,0.6005,Very Poor,0
FIN_014869,54,787,66175,0.2414,8260,48,3,10,0,1,0.3552,0,1,155,Business,Employed,Northeast,0.1248,172.08,0.0312,1993.96,1.0,1.0,0.2,0.42,0.7949,Very Good,0
FIN_014870,56,543,44593,0.3084,17756,48,4,6,2,0,0.5329,0,0,141,Medical,Employed,Southeast,0.3982,369.92,0.0995,5475.95,0.3333,0.6,0.0,0.46,0.5469,Very Poor,1
FIN_014871,50,507,25179,0.6054,4229,12,2,13,1,1,0.338,1,1,38,Business,Employed,West,0.168,352.42,0.168,2560.24,0.5,1.0,0.2,0.475,0.515,Very Poor,1
FIN_014872,45,386,70672,0.3167,23603,12,9,9,0,2,0.7395,0,1,88,Debt Consolidation,Employed,Southwest,0.334,1966.92,0.334,7475.07,1.0,0.9,0.4,0.58,0.6201,Very Poor,1
FIN_014873,22,338,41866,0.338,8532,24,8,16,1,3,0.244,1,0,179,Debt Consolidation,Employed,Midwest,0.2038,355.5,0.1019,2883.82,0.5,1.0,0.6,0.92,0.5984,Very Poor,1
FIN_014874,56,475,30829,0.5995,12503,84,7,15,2,1,0.6207,1,0,164,Medical,Employed,Southwest,0.4056,148.85,0.0579,7495.55,0.3333,1.0,0.2,0.88,0.5044,Very Poor,0
FIN_014875,38,777,62034,0.4169,10106,24,0,18,3,3,0.5118,1,0,172,Business,Business Owner,Midwest,0.1629,421.08,0.0815,4213.19,0.25,1.0,0.6,0.6,0.6088,Very Good,1
FIN_014876,25,319,25260,0.171,7019,24,4,17,1,2,0.2462,1,0,97,Business,Business Owner,West,0.2779,292.46,0.1389,1200.25,0.5,1.0,0.4,0.7025,0.6006,Very Poor,0
FIN_014877,39,520,52370,0.0887,39748,24,16,9,1,2,0.5629,0,1,113,Business,Self-Employed,Northeast,0.759,1656.17,0.3795,3525.65,0.5,0.9,0.4,0.6825,0.6574,Very Poor,0
FIN_014878,62,574,102422,0.3754,19373,84,3,2,0,2,0.6355,1,1,90,Auto,Self-Employed,Northeast,0.1891,230.63,0.027,7272.62,1.0,0.2,0.4,0.645,0.6919,Very Poor,0
FIN_014879,38,453,83768,0.3192,28362,48,12,1,1,1,0.4869,1,0,45,Medical,Employed,West,0.3386,590.88,0.0846,9053.15,0.5,0.1,0.2,0.8125,0.6033,Very Poor,1
FIN_014880,52,762,65870,0.1198,13922,60,5,3,0,2,0.4067,1,0,40,Home Improvement,Self-Employed,Southeast,0.2114,232.03,0.0423,1667.86,1.0,0.3,0.4,0.6,0.8383,Very Good,0
FIN_014881,41,708,50991,0.3413,33089,36,4,16,1,2,0.3332,1,0,15,Auto,Self-Employed,Northeast,0.6489,919.14,0.2163,11293.28,0.5,1.0,0.4,0.4975,0.6559,Good,0
FIN_014882,30,550,15000,0.5304,24086,36,7,17,0,2,0.5777,0,0,199,Debt Consolidation,Employed,Northeast,1.6057,669.06,0.5352,12775.21,1.0,1.0,0.4,0.58,0.6407,Very Poor,0
FIN_014883,57,511,40819,0.3271,4220,36,0,10,2,3,0.5585,0,0,197,Medical,Self-Employed,Southwest,0.1034,117.22,0.0345,1380.36,0.3333,1.0,0.6,0.3,0.5044,Very Poor,0
FIN_014884,69,777,49031,0.4534,15903,60,0,12,0,2,0.5694,1,0,232,Business,Self-Employed,Midwest,0.3243,265.05,0.0649,7210.42,1.0,1.0,0.4,0.6,0.7439,Very Good,0
FIN_014885,42,718,77960,0.288,3157,12,10,17,2,0,0.5731,1,1,24,Business,Self-Employed,West,0.0405,263.08,0.0405,909.22,0.3333,1.0,0.0,0.76,0.6548,Good,0
FIN_014886,33,471,29194,0.4998,10030,84,0,19,0,1,0.2845,0,1,190,Auto,Employed,Midwest,0.3436,119.4,0.0491,5012.99,1.0,1.0,0.2,0.3,0.6078,Very Poor,1
FIN_014887,37,806,67568,0.2411,9707,36,22,13,1,1,0.4345,0,1,113,Business,Employed,West,0.1437,269.64,0.0479,2340.36,0.5,1.0,0.2,0.6825,0.7331,Exceptional,0
FIN_014888,29,502,71812,0.2994,20315,84,14,2,0,0,0.5193,0,0,97,Business,Employed,Southeast,0.2829,241.85,0.0404,6082.31,1.0,0.2,0.0,0.6425,0.6968,Very Poor,0
FIN_014889,44,791,51168,0.0788,25130,12,1,10,0,2,0.2356,1,1,45,Debt Consolidation,Employed,West,0.4911,2094.17,0.4911,1980.24,1.0,1.0,0.4,0.4525,0.8538,Very Good,0
FIN_014890,64,594,83742,0.0723,5968,60,2,5,4,1,0.6899,0,0,155,Auto,Employed,Midwest,0.0713,99.47,0.0143,431.49,0.2,0.5,0.2,0.38,0.5696,Fair,1
FIN_014891,34,756,23476,0.35,6888,36,1,6,0,1,0.5018,0,1,68,Auto,Employed,West,0.2934,191.33,0.0978,2410.8,1.0,0.6,0.2,0.21,0.7106,Very Good,0
FIN_014892,66,445,28514,0.1408,24589,60,9,4,2,0,0.8322,0,0,152,Medical,Employed,Midwest,0.8623,409.82,0.1725,3462.13,0.3333,0.4,0.0,0.66,0.5543,Very Poor,0
FIN_014893,28,537,52269,0.3685,20141,60,3,8,2,1,0.5509,1,1,221,Home Improvement,Employed,Southeast,0.3853,335.68,0.0771,7421.96,0.3333,0.8,0.2,0.72,0.567,Very Poor,0
FIN_014894,57,723,31668,0.3464,15109,60,5,15,2,0,0.6285,0,0,164,Debt Consolidation,Employed,Northeast,0.4771,251.82,0.0954,5233.76,0.3333,1.0,0.0,0.5,0.5974,Good,0
FIN_014895,39,591,46248,0.5404,10799,36,11,7,1,1,0.3521,0,1,157,Debt Consolidation,Employed,West,0.2335,299.97,0.0778,5835.78,0.5,0.7,0.2,0.7,0.5933,Fair,0
FIN_014896,48,455,97457,0.0187,17905,12,3,7,1,2,0.4667,1,1,191,Home Improvement,Employed,West,0.1837,1492.08,0.1837,334.82,0.5,0.7,0.4,0.72,0.6672,Very Poor,0
FIN_014897,66,649,15000,0.2427,3459,12,0,14,5,3,0.4776,0,0,235,Business,Business Owner,Southwest,0.2306,288.25,0.2306,839.5,0.1667,1.0,0.6,0.3,0.549,Fair,1
FIN_014898,61,741,200724,0.5547,17720,48,1,18,0,2,0.234,0,1,105,Business,Employed,Southeast,0.0883,369.17,0.0221,9829.28,1.0,1.0,0.4,0.3025,0.6948,Very Good,0
FIN_014899,50,542,72335,0.385,166640,12,0,5,3,1,0.3678,0,0,77,Debt Consolidation,Employed,Southeast,2.3037,13886.67,2.3037,64156.4,0.25,0.5,0.2,0.1925,0.4871,Very Poor,1
FIN_014900,27,506,51684,0.4369,35654,24,2,16,1,0,0.4777,1,1,206,Business,Self-Employed,Southwest,0.6898,1485.58,0.3449,15577.23,0.5,1.0,0.0,0.68,0.5736,Very Poor,0
FIN_014901,46,727,39242,0.2078,25506,36,9,12,1,2,0.3617,0,0,85,Home Improvement,Employed,Midwest,0.65,708.5,0.2167,5300.15,0.5,1.0,0.4,0.5725,0.7043,Good,0
FIN_014902,60,557,63058,0.1347,64113,24,2,4,2,1,0.3497,0,1,79,Debt Consolidation,Self-Employed,Southwest,1.0167,2671.38,0.5084,8636.02,0.3333,0.4,0.2,0.2775,0.5862,Very Poor,0
FIN_014903,66,334,38514,0.2152,2803,12,0,13,1,0,0.3948,0,0,3,Auto,Self-Employed,Southwest,0.0728,233.58,0.0728,603.21,0.5,1.0,0.0,0.0075,0.4757,Very Poor,1
FIN_014904,74,428,53607,0.6438,11857,84,5,9,1,0,0.1041,1,0,82,Medical,Employed,West,0.2212,141.15,0.0316,7633.54,0.5,0.9,0.0,0.705,0.5354,Very Poor,1
FIN_014905,66,729,50198,0.1302,31145,84,4,11,1,2,0.4898,1,1,54,Medical,Employed,West,0.6204,370.77,0.0886,4055.08,0.5,1.0,0.4,0.595,0.715,Good,0
FIN_014906,31,618,37519,0.2774,3610,48,2,10,0,1,0.5145,0,0,76,Medical,Employed,West,0.0962,75.21,0.0241,1001.41,1.0,1.0,0.2,0.27,0.6878,Fair,0
FIN_014907,34,394,56894,0.2195,89442,84,2,19,2,0,0.3009,1,0,201,Medical,Business Owner,West,1.5721,1064.79,0.2246,19632.52,0.3333,1.0,0.0,0.68,0.5728,Very Poor,0
FIN_014908,41,519,34673,0.3045,7505,84,8,17,3,1,0.5557,0,1,159,Medical,Employed,West,0.2165,89.35,0.0309,2285.27,0.25,1.0,0.2,0.62,0.5445,Very Poor,0
FIN_014909,28,600,61315,0.137,8375,12,2,11,1,2,0.235,1,0,50,Medical,Employed,Northeast,0.1366,697.92,0.1366,1147.38,0.5,1.0,0.4,0.505,0.6798,Fair,0
FIN_014910,23,484,72857,0.3501,38176,12,1,6,0,1,0.4178,1,0,106,Business,Retired,West,0.524,3181.33,0.524,13365.42,1.0,0.6,0.2,0.605,0.6823,Very Poor,0
FIN_014911,48,336,158170,0.0796,21923,24,3,9,2,3,0.3557,1,1,236,Home Improvement,Employed,Northeast,0.1386,913.46,0.0693,1745.07,0.3333,0.9,0.6,0.72,0.5878,Very Poor,1
FIN_014912,49,699,53609,0.0914,23819,36,7,10,3,1,0.373,0,0,176,Debt Consolidation,Self-Employed,Southeast,0.4443,661.64,0.1481,2177.06,0.25,1.0,0.2,0.58,0.6736,Good,0
FIN_014913,43,441,194025,0.3393,8036,36,1,4,0,2,0.2667,1,1,81,Medical,Employed,Midwest,0.0414,223.22,0.0138,2726.61,1.0,0.4,0.4,0.5425,0.6755,Very Poor,0
FIN_014914,38,433,68807,0.38,7799,48,0,3,2,0,0.6762,0,1,84,Auto,Employed,Midwest,0.1133,162.48,0.0283,2963.62,0.3333,0.3,0.0,0.21,0.4384,Very Poor,0
FIN_014915,55,744,56209,0.3989,15911,12,0,13,1,1,0.4556,1,1,204,Debt Consolidation,Employed,Northeast,0.2831,1325.92,0.2831,6346.9,0.5,1.0,0.2,0.6,0.6573,Very Good,0
FIN_014916,33,587,29209,0.2334,30566,84,0,9,1,3,0.5701,1,0,55,Home Improvement,Employed,West,1.0465,363.88,0.1495,7134.1,0.5,0.9,0.6,0.4375,0.6074,Fair,0
FIN_014917,32,557,43109,0.143,15757,48,3,11,2,1,0.6676,0,0,114,Home Improvement,Employed,Midwest,0.3655,328.27,0.0914,2253.25,0.3333,1.0,0.2,0.405,0.5715,Very Poor,1
FIN_014918,67,338,93417,0.0524,5634,60,11,11,0,2,0.412,1,1,90,Auto,Employed,Southwest,0.0603,93.9,0.0121,295.22,1.0,1.0,0.4,0.925,0.7537,Very Poor,0
FIN_014919,70,604,25044,0.3604,45336,84,3,19,2,2,0.4525,1,0,191,Business,Employed,Midwest,1.8103,539.71,0.2586,16339.09,0.3333,1.0,0.4,0.72,0.6025,Fair,0
FIN_014920,25,582,31428,0.1044,33775,60,3,13,0,6,0.5508,1,1,31,Business,Employed,West,1.0747,562.92,0.2149,3526.11,1.0,1.0,1.0,0.4975,0.7489,Fair,0
FIN_014921,59,825,48372,0.0421,3260,36,6,1,0,0,0.3977,0,1,96,Auto,Business Owner,West,0.0674,90.56,0.0225,137.25,1.0,0.1,0.0,0.48,0.8629,Exceptional,0
FIN_014922,31,706,46918,0.3773,35345,36,10,2,1,2,0.2956,0,1,233,Auto,Employed,Midwest,0.7533,981.81,0.2511,13335.67,0.5,0.2,0.4,0.7,0.6803,Good,0
FIN_014923,31,658,96141,0.1115,72427,48,0,19,2,1,0.4152,1,0,187,Home Improvement,Employed,Midwest,0.7533,1508.9,0.1883,8075.61,0.3333,1.0,0.2,0.6,0.6695,Fair,0
FIN_014924,67,677,101878,0.5629,3893,12,0,14,2,1,0.4519,1,0,196,Auto,Self-Employed,Midwest,0.0382,324.42,0.0382,2191.37,0.3333,1.0,0.2,0.6,0.5597,Good,0
FIN_014925,62,768,24282,0.1326,18748,24,0,12,0,0,0.2588,0,0,93,Medical,Business Owner,Midwest,0.7721,781.17,0.386,2485.98,1.0,1.0,0.0,0.2325,0.7969,Very Good,0
FIN_014926,67,580,79827,0.2382,14502,48,3,13,1,0,0.1956,0,0,211,Auto,Employed,West,0.1817,302.12,0.0454,3454.38,0.5,1.0,0.0,0.42,0.6386,Fair,0
FIN_014927,51,310,36508,0.3795,11392,48,5,7,1,2,0.384,1,1,90,Medical,Employed,West,0.312,237.33,0.078,4323.26,0.5,0.7,0.4,0.725,0.5349,Very Poor,0
FIN_014928,51,485,58841,0.5442,4589,48,7,11,2,1,0.7035,1,0,212,Debt Consolidation,Employed,West,0.078,95.6,0.0195,2497.33,0.3333,1.0,0.2,0.88,0.5134,Very Poor,0
FIN_014929,33,848,46430,0.0848,24477,24,0,18,1,2,0.6031,1,1,140,Debt Consolidation,Employed,Midwest,0.5272,1019.88,0.2636,2075.65,0.5,1.0,0.4,0.6,0.7578,Exceptional,0
FIN_014930,34,308,79197,0.1456,20854,84,0,11,4,0,0.4269,1,1,33,Medical,Employed,Northeast,0.2633,248.26,0.0376,3036.34,0.2,1.0,0.0,0.3825,0.477,Very Poor,0
FIN_014931,69,327,15000,0.4137,13206,24,1,19,1,0,0.3377,0,0,214,Business,Self-Employed,Midwest,0.8804,550.25,0.4402,5463.32,0.5,1.0,0.0,0.34,0.4792,Very Poor,0
FIN_014932,65,763,39880,0.2931,7271,12,1,14,2,3,0.1662,0,0,117,Auto,Self-Employed,Midwest,0.1823,605.92,0.1823,2131.13,0.3333,1.0,0.6,0.3325,0.6459,Very Good,0
FIN_014933,62,810,120704,0.1703,8325,24,2,18,0,2,0.2701,1,0,230,Medical,Employed,West,0.069,346.88,0.0345,1417.75,1.0,1.0,0.4,0.68,0.8683,Exceptional,0
FIN_014934,45,801,46697,0.1856,20571,60,9,4,1,2,0.4647,1,0,81,Business,Employed,Midwest,0.4405,342.85,0.0881,3817.98,0.5,0.4,0.4,0.8625,0.7692,Exceptional,0
FIN_014935,53,517,15000,0.3627,34512,24,3,13,2,4,0.3913,0,0,73,Medical,Business Owner,Southwest,2.3008,1438.0,1.1504,12517.5,0.3333,1.0,0.8,0.3025,0.5147,Very Poor,0
FIN_014936,53,728,32184,0.4321,21654,36,5,13,0,1,0.3665,0,0,60,Auto,Employed,Southeast,0.6728,601.5,0.2243,9356.69,1.0,1.0,0.2,0.35,0.7148,Good,0
FIN_014937,35,302,91687,0.0828,4125,24,0,16,2,4,0.2622,0,0,7,Auto,Business Owner,Southwest,0.045,171.88,0.0225,341.55,0.3333,1.0,0.8,0.0175,0.479,Very Poor,1
FIN_014938,36,486,25348,0.3741,18109,84,2,16,1,2,0.4169,0,0,154,Debt Consolidation,Self-Employed,Southwest,0.7144,215.58,0.1021,6774.58,0.5,1.0,0.4,0.38,0.5433,Very Poor,1
FIN_014939,64,342,35720,0.2349,16645,48,0,19,2,0,0.3976,0,0,217,Home Improvement,Business Owner,Midwest,0.466,346.77,0.1165,3909.91,0.3333,1.0,0.0,0.3,0.4839,Very Poor,0
FIN_014940,58,710,70051,0.1912,16301,12,11,12,0,1,0.4646,0,0,9,Home Improvement,Employed,Southeast,0.2327,1358.42,0.2327,3116.75,1.0,1.0,0.2,0.4225,0.7697,Good,0
FIN_014941,26,489,58699,0.1783,7852,48,6,1,0,3,0.7235,0,1,6,Auto,Employed,Southeast,0.1338,163.58,0.0334,1400.01,1.0,0.1,0.6,0.255,0.6439,Very Poor,0
FIN_014942,64,341,22093,0.1409,9774,60,5,6,0,3,0.1083,0,0,124,Medical,Employed,Southeast,0.4424,162.9,0.0885,1377.16,1.0,0.6,0.6,0.5,0.6993,Very Poor,0
FIN_014943,45,396,17099,0.4474,22216,48,6,4,2,2,0.4594,0,0,232,Business,Employed,Southwest,1.2993,462.83,0.3248,9939.44,0.3333,0.4,0.4,0.54,0.4796,Very Poor,0
FIN_014944,35,816,32626,0.24,7567,36,1,19,0,2,0.5778,0,0,231,Home Improvement,Employed,West,0.2319,210.19,0.0773,1816.08,1.0,1.0,0.4,0.34,0.7712,Exceptional,0
FIN_014945,24,435,56573,0.2439,4965,48,0,3,0,2,0.315,0,1,59,Debt Consolidation,Employed,Northeast,0.0878,103.44,0.0219,1210.96,1.0,0.3,0.4,0.1475,0.6332,Very Poor,0
FIN_014946,24,809,58310,0.0385,31040,84,2,19,1,2,0.3427,1,0,83,Home Improvement,Retired,Southeast,0.5323,369.52,0.076,1195.04,0.5,1.0,0.4,0.5875,0.7798,Exceptional,0
FIN_014947,50,818,104202,0.1265,7200,60,8,17,1,2,0.3787,0,1,115,Auto,Self-Employed,Southeast,0.0691,120.0,0.0138,910.8,0.5,1.0,0.4,0.6075,0.7603,Exceptional,0
FIN_014948,54,336,15564,0.3051,16479,24,7,6,1,4,0.602,1,0,199,Debt Consolidation,Self-Employed,Southwest,1.0588,686.62,0.5294,5027.74,0.5,0.6,0.8,0.88,0.5641,Very Poor,1
FIN_014949,47,816,65329,0.2655,12353,36,1,7,0,2,0.5042,1,1,109,Debt Consolidation,Employed,Southeast,0.1891,343.14,0.063,3279.72,1.0,0.7,0.4,0.6125,0.8131,Exceptional,0
FIN_014950,51,357,35901,0.2214,14628,84,4,6,1,2,0.4243,0,0,117,Medical,Employed,Northeast,0.4075,174.14,0.0582,3238.64,0.5,0.6,0.4,0.4525,0.5461,Very Poor,0
FIN_014951,52,454,44605,0.1163,4401,84,2,16,1,0,0.7219,0,0,198,Medical,Self-Employed,Southeast,0.0987,52.39,0.0141,511.84,0.5,1.0,0.0,0.38,0.566,Very Poor,0
FIN_014952,64,412,69878,0.4398,12877,24,8,17,0,2,0.5993,0,1,56,Medical,Employed,Southeast,0.1843,536.54,0.0921,5663.3,1.0,1.0,0.4,0.46,0.5945,Very Poor,0
FIN_014953,59,759,115717,0.107,8605,12,0,16,0,2,0.5374,1,0,106,Business,Employed,Northeast,0.0744,717.08,0.0744,920.74,1.0,1.0,0.4,0.565,0.8221,Very Good,0
FIN_014954,72,741,48059,0.2359,2256,12,0,17,1,3,0.177,1,1,121,Home Improvement,Employed,Southeast,0.0469,188.0,0.0469,532.19,0.5,1.0,0.6,0.6,0.7249,Very Good,0
FIN_014955,29,527,52282,0.1277,19178,48,10,1,0,1,0.46,0,0,95,Debt Consolidation,Employed,Southwest,0.3668,399.54,0.0917,2449.03,1.0,0.1,0.2,0.6375,0.7537,Very Poor,0
FIN_014956,61,421,70066,0.108,11510,48,7,8,2,2,0.4011,1,1,41,Business,Employed,West,0.1643,239.79,0.0411,1243.08,0.3333,0.8,0.4,0.6825,0.6005,Very Poor,1
FIN_014957,28,656,56474,0.0846,59173,24,0,12,1,2,0.3719,0,0,222,Auto,Employed,Midwest,1.0478,2465.54,0.5239,5006.04,0.5,1.0,0.4,0.3,0.6682,Fair,0
FIN_014958,34,567,76099,0.6751,10957,24,5,5,0,4,0.5006,0,0,237,Medical,Business Owner,Southwest,0.144,456.54,0.072,7397.07,1.0,0.5,0.8,0.5,0.6063,Very Poor,1
FIN_014959,53,784,176530,0.0731,11797,60,0,12,1,1,0.1689,0,1,77,Debt Consolidation,Employed,Southeast,0.0668,196.62,0.0134,862.36,0.5,1.0,0.2,0.1925,0.7204,Very Good,0
FIN_014960,43,303,295731,0.4337,15973,60,2,18,3,2,0.2919,1,0,235,Business,Employed,West,0.054,266.22,0.0108,6927.49,0.25,1.0,0.4,0.68,0.4713,Very Poor,0
FIN_014961,41,777,47893,0.1299,27262,48,2,9,1,0,0.4522,1,0,16,Debt Consolidation,Employed,Northeast,0.5692,567.96,0.1423,3541.33,0.5,0.9,0.0,0.42,0.7095,Very Good,0
FIN_014962,32,420,152966,0.1878,9930,24,16,2,1,1,0.2975,1,0,159,Business,Self-Employed,Southeast,0.0649,413.75,0.0325,1864.85,0.5,0.2,0.2,1.0,0.6715,Very Poor,1
FIN_014963,22,785,38795,0.1145,12515,60,3,8,0,0,0.4811,1,1,179,Medical,Retired,Southeast,0.3226,208.58,0.0645,1432.97,1.0,0.8,0.0,0.72,0.8583,Very Good,0
FIN_014964,33,518,31390,0.0357,27795,36,1,14,1,2,0.5158,1,1,109,Home Improvement,Employed,Southwest,0.8855,772.08,0.2952,992.28,0.5,1.0,0.4,0.6125,0.6642,Very Poor,0
FIN_014965,24,577,15000,0.2826,34253,60,3,12,2,3,0.3889,1,1,89,Medical,Self-Employed,Southeast,2.2835,570.88,0.4567,9679.9,0.3333,1.0,0.6,0.6425,0.6071,Very Poor,0
FIN_014966,40,556,55142,0.3548,9422,84,9,18,0,0,0.6728,1,0,211,Auto,Self-Employed,West,0.1709,112.17,0.0244,3342.93,1.0,1.0,0.0,0.96,0.7343,Very Poor,1
FIN_014967,70,603,42794,0.1259,17031,60,5,10,1,4,0.5639,0,0,98,Debt Consolidation,Employed,Southwest,0.398,283.85,0.0796,2144.2,0.5,1.0,0.8,0.445,0.6417,Fair,0
FIN_014968,71,342,51178,0.4008,8957,36,2,2,2,5,0.3053,1,1,220,Debt Consolidation,Employed,West,0.175,248.81,0.0583,3589.97,0.3333,0.2,1.0,0.68,0.5086,Very Poor,1
FIN_014969,68,829,52766,0.3219,9010,36,0,15,0,0,0.3243,0,1,25,Business,Employed,Midwest,0.1708,250.28,0.0569,2900.32,1.0,1.0,0.0,0.0625,0.7391,Exceptional,0
FIN_014970,34,449,52592,0.1456,10795,48,5,12,2,1,0.567,0,1,7,Home Improvement,Employed,Midwest,0.2053,224.9,0.0513,1571.75,0.3333,1.0,0.2,0.2175,0.5147,Very Poor,1
FIN_014971,50,309,55492,0.1441,14875,12,0,2,2,1,0.4742,0,1,234,Auto,Employed,Midwest,0.2681,1239.58,0.2681,2143.49,0.3333,0.2,0.2,0.3,0.4873,Very Poor,0
FIN_014972,49,511,15000,0.1636,5208,60,2,1,1,0,0.1798,0,0,150,Business,Self-Employed,Northeast,0.3472,86.8,0.0694,852.03,0.5,0.1,0.0,0.38,0.6285,Very Poor,1
FIN_014973,28,559,24630,0.4797,14480,48,2,15,0,5,0.4426,0,0,61,Business,Employed,Southeast,0.5879,301.67,0.147,6946.06,1.0,1.0,1.0,0.2325,0.618,Very Poor,0
FIN_014974,32,681,54357,0.4638,16984,36,8,3,1,0,0.2812,1,1,96,Debt Consolidation,Employed,Northeast,0.3125,471.78,0.1042,7877.18,0.5,0.3,0.0,0.86,0.6753,Good,0
FIN_014975,61,688,19898,0.2295,10245,84,8,2,0,2,0.5665,0,0,30,Business,Employed,Northeast,0.5149,121.96,0.0736,2351.23,1.0,0.2,0.4,0.395,0.738,Good,0
FIN_014976,58,635,68730,0.1686,4757,24,4,14,1,0,0.3659,0,0,194,Home Improvement,Employed,Midwest,0.0692,198.21,0.0346,802.03,0.5,1.0,0.0,0.46,0.6644,Fair,0
FIN_014977,46,304,36859,0.1853,27102,60,3,16,2,3,0.7716,1,1,219,Home Improvement,Employed,Northeast,0.7353,451.7,0.1471,5022.0,0.3333,1.0,0.6,0.72,0.5085,Very Poor,0
FIN_014978,70,382,40890,0.0244,9036,12,3,18,0,1,0.4033,1,1,40,Debt Consolidation,Employed,Southeast,0.221,753.0,0.221,220.48,1.0,1.0,0.2,0.52,0.7164,Very Poor,0
FIN_014979,22,305,57591,0.1077,14635,48,22,10,1,1,0.4836,1,1,160,Medical,Employed,Southwest,0.2541,304.9,0.0635,1576.19,0.5,1.0,0.2,1.0,0.6324,Very Poor,0
FIN_014980,60,451,81651,0.5541,29857,12,0,17,2,0,0.1317,0,1,197,Debt Consolidation,Self-Employed,Northeast,0.3657,2488.08,0.3657,16543.76,0.3333,1.0,0.0,0.3,0.4691,Very Poor,0
FIN_014981,34,480,68305,0.2505,14392,60,1,19,0,2,0.2533,0,1,179,Debt Consolidation,Retired,Southwest,0.2107,239.87,0.0421,3605.2,1.0,1.0,0.4,0.34,0.6825,Very Poor,1
FIN_014982,26,466,43453,0.1962,12524,12,4,14,0,4,0.459,1,0,120,Home Improvement,Employed,Southeast,0.2882,1043.67,0.2882,2457.21,1.0,1.0,0.8,0.76,0.7335,Very Poor,0
FIN_014983,62,769,64506,0.1858,16584,12,2,5,0,0,0.3363,0,0,127,Business,Employed,Southeast,0.2571,1382.0,0.2571,3081.31,1.0,0.5,0.0,0.38,0.7983,Very Good,0
FIN_014984,60,377,32906,0.4788,29103,36,2,3,1,1,0.2543,0,1,27,Home Improvement,Employed,Southwest,0.8844,808.42,0.2948,13934.52,0.5,0.3,0.2,0.1475,0.4601,Very Poor,0
FIN_014985,51,711,19855,0.3673,20804,12,0,2,2,0,0.5624,0,1,180,Debt Consolidation,Employed,Midwest,1.0478,1733.67,1.0478,7641.31,0.3333,0.2,0.0,0.3,0.5645,Good,1
FIN_014986,37,680,19179,0.4689,6142,84,2,16,1,3,0.4158,1,0,11,Business,Employed,West,0.3202,73.12,0.0458,2879.98,0.5,1.0,0.6,0.4075,0.5923,Good,0
FIN_014987,45,612,43330,0.1655,14559,48,0,5,1,2,0.2415,0,1,84,Business,Employed,Midwest,0.336,303.31,0.084,2409.51,0.5,0.5,0.4,0.21,0.632,Fair,1
FIN_014988,52,694,56859,0.1531,13836,12,1,7,1,2,0.4266,1,1,82,Debt Consolidation,Employed,West,0.2433,1153.0,0.2433,2118.29,0.5,0.7,0.4,0.545,0.6958,Good,0
FIN_014989,32,842,33119,0.1865,15765,60,6,7,3,1,0.2824,0,1,94,Business,Employed,Midwest,0.476,262.75,0.0952,2940.17,0.25,0.7,0.2,0.475,0.6936,Exceptional,0
FIN_014990,69,303,28559,0.7277,2975,60,10,6,1,1,0.36,1,1,219,Medical,Retired,West,0.1042,49.58,0.0208,2164.91,0.5,0.6,0.2,1.0,0.489,Very Poor,1
FIN_014991,33,408,33542,0.2404,13343,84,6,15,0,0,0.7019,0,0,237,Home Improvement,Employed,West,0.3978,158.85,0.0568,3207.66,1.0,1.0,0.0,0.54,0.6447,Very Poor,0
FIN_014992,39,392,33820,0.2426,17417,12,0,12,1,1,0.6388,0,0,94,Home Improvement,Employed,West,0.515,1451.42,0.515,4225.36,0.5,1.0,0.2,0.235,0.4991,Very Poor,0
FIN_014993,64,398,28588,0.4971,28736,84,13,3,2,0,0.3911,0,0,152,Home Improvement,Self-Employed,Midwest,1.0052,342.1,0.1436,14284.67,0.3333,0.3,0.0,0.7,0.4987,Very Poor,1
FIN_014994,68,491,57231,0.1664,31851,12,1,1,0,1,0.6441,1,1,145,Debt Consolidation,Employed,Southwest,0.5565,2654.25,0.5565,5300.01,1.0,0.1,0.2,0.64,0.7133,Very Poor,0
